%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1646633003193237338,8923,1646633003193100265,gnss,-1,1,35.160481246,136.915757044,57.3123,2.7106,-0.5603,-1.0276,-0.5603,2.8829,1.7802,-1.0276,1.7802,7.7523,3
1646633003397893135,8924,1646633003397511811,gnss,-1,1,35.160459449,136.915755559,57.4955,2.7106,-0.5603,-1.0275,-0.5603,2.8829,1.7804,-1.0275,1.7804,7.7522,3
1646633003599853671,8925,1646633003599226439,gnss,-1,1,35.160437677,136.915753683,57.4983,2.7106,-0.5602,-1.0273,-0.5602,2.8829,1.7805,-1.0273,1.7805,7.752,3
1646633003801054408,8926,1646633003800675269,gnss,-1,1,35.160416117,136.915753169,57.471,2.7106,-0.5602,-1.0272,-0.5602,2.883,1.7807,-1.0272,1.7807,7.7519,3
1646633004002665132,8927,1646633004002164165,gnss,-1,1,35.160393574,136.915751803,57.8112,2.7845,-0.2995,-2.0214,-0.2995,2.8952,0.8221,-2.0214,0.8221,8.3665,3
1646633004200775843,8928,1646633004200661176,gnss,-1,1,35.160371781,136.915751816,57.827,2.7845,-0.2995,-2.0213,-0.2995,2.8952,0.8225,-2.0213,0.8225,8.3663,3
1646633004392894897,8929,1646633004392781664,gnss,-1,1,35.160350251,136.915751969,57.8402,2.6365,-0.5969,-1.8914,-0.5969,2.9652,1.1285,-1.8914,1.1285,8.3688,3
1646633004598053931,8930,1646633004597664266,gnss,-1,1,35.160328887,136.915753601,56.8608,2.5552,-0.7534,-1.2219,-0.7534,2.8675,1.7841,-1.2219,1.7841,7.6046,3
1646633004799226970,8931,1646633004798793745,gnss,-1,1,35.160306844,136.915754925,56.9568,2.5559,-0.7202,-1.2,-0.7202,2.9716,1.9589,-1.2,1.9589,7.6506,3
1646633005000117978,8932,1646633004999579484,gnss,-1,1,35.160283408,136.91575493,57.5907,2.6398,-0.4135,-1.8986,-0.4135,3.018,1.4523,-1.8986,1.4523,8.3242,3
1646633005199130197,8933,1646633005199006357,gnss,-1,1,35.16026174,136.915756033,57.6666,2.6212,-0.589,-2.0093,-0.589,2.9651,1.1537,-2.0093,1.1537,8.2081,3
1646633005401022597,8934,1646633005400898998,gnss,-1,1,35.1602396,136.915757289,57.9067,2.481,0.3583,-1.8063,0.3583,2.9114,0.904,-1.8063,0.904,8.1567,3
1646633005591283674,8935,1646633005591132214,gnss,-1,1,35.160217808,136.91575872,58.0344,2.481,0.3583,-1.8062,0.3583,2.9114,0.9045,-1.8062,0.9045,8.1566,3
1646633005792945189,8936,1646633005792824411,gnss,-1,1,35.160195859,136.915759997,58.3154,2.5526,0.625,-1.6077,0.625,2.944,1.1453,-1.6077,1.1453,8.2342,3
1646633005993154756,8937,1646633005993044484,gnss,-1,1,35.160173497,136.915761446,58.5062,2.5526,0.6249,-1.6076,0.6249,2.944,1.1457,-1.6076,1.1457,8.2341,3
1646633006194476297,8938,1646633006194352035,gnss,-1,1,35.16015389,136.915761953,57.3355,2.7165,0.479,-2.4817,0.479,3.0625,-1.6253,-2.4817,-1.6253,9.6568,3
1646633006397021861,8939,1646633006396821404,gnss,-1,1,35.160131675,136.915765035,57.3152,2.7236,0.6005,-2.4627,0.6005,3.1337,-1.5253,-2.4627,-1.5253,9.6682,3
1646633006599951269,8940,1646633006599501238,gnss,-1,1,35.160110219,136.915768078,56.8459,2.5277,-0.8873,-0.719,-0.8873,2.9162,1.9404,-0.719,1.9404,7.956,3
1646633006799604197,8941,1646633006799250268,gnss,-1,1,35.160087689,136.915769432,56.7556,2.522,-0.946,-0.7906,-0.946,2.8457,1.8324,-0.7906,1.8324,7.9301,3
1646633007001562977,8942,1646633007001212382,gnss,-1,1,35.160065154,136.915772064,56.6581,2.522,-0.946,-0.7904,-0.946,2.8457,1.8325,-0.7904,1.8325,7.93,3
1646633007201572532,8943,1646633007201450392,gnss,-1,1,35.160043066,136.915774892,56.8633,2.5791,-1.0478,0.8337,-1.0478,2.9786,1.5274,0.8337,1.5274,8.2997,3
1646633007393618649,8944,1646633007393423930,gnss,-1,1,35.160019118,136.91577929,56.4485,2.4571,-0.656,-1.031,-0.656,2.7259,1.9975,-1.031,1.9975,7.8921,3
1646633007594956043,8945,1646633007594680759,gnss,-1,1,35.15999669,136.915780962,56.6157,2.4818,-0.7137,-0.9823,-0.7137,2.7211,2.1603,-0.9823,2.1603,7.4356,3
1646633007796220740,8946,1646633007796108567,gnss,-1,1,35.159968884,136.915782112,58.1065,2.6215,-0.434,1.2035,-0.434,2.7454,2.3068,1.2035,2.3068,6.9476,3
1646633007997388710,8947,1646633007997273800,gnss,-1,1,35.159947861,136.915785729,58.312,2.4467,-0.6672,0.6439,-0.6672,2.7989,2.3066,0.6439,2.3066,6.8776,3
1646633008198502816,8948,1646633008198388029,gnss,-1,1,35.15992312,136.915786829,58.134,2.6538,-0.611,1.6311,-0.611,2.7819,2.0009,1.6311,2.0009,7.5428,3
1646633008400617711,8949,1646633008400426295,gnss,-1,1,35.159901856,136.915790319,58.3621,2.4646,-0.8366,1.1191,-0.8366,2.762,1.8786,1.1191,1.8786,7.4057,3
1646633008601703707,8950,1646633008601517123,gnss,-1,1,35.159878771,136.915794496,59.6039,2.4677,-0.7979,1.053,-0.7979,2.803,1.5188,1.053,1.5188,6.5548,3
1646633008793989441,8951,1646633008793792494,gnss,-1,1,35.159854688,136.915796252,59.5202,2.4678,-0.7979,1.0531,-0.7979,2.803,1.519,1.0531,1.519,6.5548,3
1646633008995227605,8952,1646633008995031043,gnss,-1,1,35.159830754,136.915798878,59.4764,2.4089,-0.6102,0.7044,-0.6102,2.7593,1.6947,0.7044,1.6947,6.4541,3
1646633009195535403,8953,1646633009195426907,gnss,-1,1,35.159806128,136.915798058,60.411,2.5219,-0.5804,-0.2966,-0.5804,2.817,0.5738,-0.2966,0.5738,6.8263,3
1646633009397054250,8954,1646633009396907378,gnss,-1,1,35.159780295,136.915797885,60.6343,2.513,-0.2857,-1.448,-0.2857,2.9543,-1.1723,-1.448,-1.1723,7.3256,3
1646633009597225635,8955,1646633009597107638,gnss,-1,1,35.159756295,136.915799758,60.6721,2.513,-0.2857,-1.4479,-0.2857,2.9543,-1.172,-1.4479,-1.172,7.3255,3
1646633009798458659,8956,1646633009798355604,gnss,-1,1,35.159732007,136.915801564,60.6498,2.513,-0.2858,-1.4478,-0.2858,2.9543,-1.1717,-1.4478,-1.1717,7.3255,3
1646633010000768348,8957,1646633010000572596,gnss,-1,1,35.159707653,136.915803141,60.6719,2.513,-0.2858,-1.4477,-0.2858,2.9543,-1.1715,-1.4477,-1.1715,7.3254,3
1646633010200958616,8958,1646633010200854862,gnss,-1,1,35.159684937,136.91580662,59.5563,2.6117,0.6268,-2.2593,0.6268,3.0288,-2.0485,-2.2593,-2.0485,8.4602,3
1646633010393382157,8959,1646633010393148767,gnss,-1,1,35.159660669,136.915807843,59.448,2.6117,0.6267,-2.2592,0.6267,3.0287,-2.0483,-2.2592,-2.0483,8.4601,3
1646633010593867659,8960,1646633010593668173,gnss,-1,1,35.159635991,136.915809137,59.5564,2.6116,0.6266,-2.2591,0.6266,3.0287,-2.0481,-2.2591,-2.0481,8.46,3
1646633010795297232,8961,1646633010794981810,gnss,-1,1,35.159611364,136.915810595,59.4749,2.6116,0.6266,-2.2589,0.6266,3.0287,-2.0479,-2.2589,-2.0479,8.4599,3
1646633010996598482,8962,1646633010996389888,gnss,-1,1,35.159586476,136.915812691,59.3155,2.6081,0.5464,-2.274,0.5464,2.9485,-2.1318,-2.274,-2.1318,8.4446,3
1646633011196836155,8963,1646633011196710976,gnss,-1,1,35.159561145,136.915813791,59.1636,2.6081,0.5463,-2.2739,0.5463,2.9485,-2.1316,-2.2739,-2.1316,8.4445,3
1646633011398012640,8964,1646633011397901432,gnss,-1,1,35.159536881,136.915815276,59.2994,2.6842,0.7207,-2.1643,0.7207,2.969,-2.0679,-2.1643,-2.0679,8.479,3
1646633011599330267,8965,1646633011599209047,gnss,-1,1,35.159511721,136.915818556,58.5684,2.9066,1.5066,-2.9885,1.5066,3.3248,-3.0076,-2.9885,-3.0076,8.9386,3
1646633011800526964,8966,1646633011800409997,gnss,-1,1,35.159486511,136.915819485,58.594,2.9066,1.5065,-2.9884,1.5065,3.3248,-3.0075,-2.9884,-3.0075,8.9385,3
1646633012002878886,8967,1646633012002702856,gnss,-1,1,35.159461244,136.915820858,58.5262,2.9066,1.5065,-2.9883,1.5065,3.3247,-3.0073,-2.9883,-3.0073,8.9384,3
1646633012204136347,8968,1646633012203988074,gnss,-1,1,35.159435789,136.915822144,58.5708,2.9293,1.5474,-2.8933,1.5474,3.3425,-2.918,-2.8933,-2.918,9.0691,3
1646633012396517599,8969,1646633012396323441,gnss,-1,1,35.159408542,136.915819987,59.0146,2.6329,0.649,-2.1473,0.649,2.9681,-2.0033,-2.1473,-2.0033,8.5833,3
1646633012597757416,8970,1646633012597550241,gnss,-1,1,35.159382682,136.915821395,58.9384,2.6657,0.7745,-1.9828,0.7745,2.999,-1.8202,-1.9828,-1.8202,8.7365,3
1646633012798972342,8971,1646633012798722951,gnss,-1,1,35.159356959,136.915822963,58.9083,2.6656,0.7745,-1.9826,0.7745,2.9989,-1.82,-1.9826,-1.82,8.7365,3
1646633013000616551,8972,1646633013000456746,gnss,-1,1,35.159331282,136.915823587,58.7605,2.6656,0.7744,-1.9824,0.7744,2.9989,-1.8197,-1.9824,-1.8197,8.7364,3
1646633013191639287,8973,1646633013191528711,gnss,-1,1,35.159305361,136.915824492,58.7076,2.6656,0.7744,-1.9823,0.7744,2.9989,-1.8194,-1.9823,-1.8194,8.7364,3
1646633013392755961,8974,1646633013392628775,gnss,-1,1,35.15927859,136.915824723,58.629,2.7255,0.9423,-1.855,0.9423,3.0416,-1.6952,-1.855,-1.6952,8.7784,3
1646633013593837456,8975,1646633013593734605,gnss,-1,1,35.159252232,136.915826021,58.5976,2.7255,0.9423,-1.8548,0.9423,3.0415,-1.6949,-1.8548,-1.6949,8.7784,3
1646633013796843722,8976,1646633013796573420,gnss,-1,1,35.159225616,136.915826961,58.5216,2.7255,0.9423,-1.8546,0.9423,3.0415,-1.6946,-1.8546,-1.6946,8.7783,3
1646633013997516125,8977,1646633013997224084,gnss,-1,1,35.159199531,136.915827797,58.4046,2.7255,0.9422,-1.8544,0.9422,3.0415,-1.6943,-1.8544,-1.6943,8.7783,3
1646633014197642131,8978,1646633014197500582,gnss,-1,1,35.159172905,136.915828891,58.4439,2.7255,0.9422,-1.8542,0.9422,3.0415,-1.694,-1.8542,-1.694,8.7783,3
1646633014399713532,8979,1646633014399495412,gnss,-1,1,35.159146087,136.915830082,58.3362,2.7255,0.9422,-1.854,0.9422,3.0415,-1.6938,-1.854,-1.6938,8.7782,3
1646633014591867940,8980,1646633014591625803,gnss,-1,1,35.159120786,136.915834064,58.6133,2.6904,0.8072,0.2894,0.8072,2.9938,0.9899,0.2894,0.9899,7.9645,3
1646633014792975344,8981,1646633014792748231,gnss,-1,1,35.15909381,136.915836302,58.4651,2.6904,0.8073,0.2903,0.8073,2.9938,0.9903,0.2903,0.9903,7.9644,3
1646633014994023063,8982,1646633014993894006,gnss,-1,1,35.159067042,136.915839571,58.5298,2.72,1.0195,0.8105,1.0195,3.1465,1.538,0.8105,1.538,8.0916,3
1646633015194124042,8983,1646633015193992815,gnss,-1,1,35.159041666,136.915842898,58.924,2.8604,1.2718,1.4531,1.2718,3.2136,1.8547,1.4531,1.8547,8.2567,3
1646633015396323285,8984,1646633015396118102,gnss,-1,1,35.159012156,136.915843324,61.8689,2.8429,1.2436,1.8062,1.2436,3.2058,2.0645,1.8062,2.0645,7.4102,3
1646633015597162903,8985,1646633015596959187,gnss,-1,1,35.158982995,136.915844265,61.4371,2.7436,1.1805,1.3382,1.1805,3.2589,1.7532,1.3382,1.7532,7.2522,3
1646633015798110918,8986,1646633015797903861,gnss,-1,1,35.158955067,136.915851173,59.737,2.7386,1.2317,1.1613,1.2317,3.1736,2.2457,1.1613,2.2457,6.7479,3
1646633015999068388,8987,1646633015998843158,gnss,-1,1,35.158927492,136.915853268,59.6187,2.7386,1.2318,1.1614,1.2318,3.1736,2.2458,1.1614,2.2458,6.7479,3
1646633016200191251,8988,1646633016200075062,gnss,-1,1,35.158895837,136.915850404,59.2155,2.6242,0.9186,0.9482,0.9186,3.0549,2.133,0.9482,2.133,6.7234,3
1646633016291645237,8989,1646633016291418115,gnss,-1,1,35.158895837,136.915850404,59.2155,2.6242,0.9186,0.9482,0.9186,3.0549,2.133,0.9482,2.133,6.7234,3
1646633016293161859,8990,1646633016292948027,gnss,-1,1,35.158895837,136.915850404,59.2155,2.6242,0.9186,0.9482,0.9186,3.0549,2.133,0.9482,2.133,6.7234,3
1646633016294770064,8991,1646633016294549068,gnss,-1,1,35.158895837,136.915850404,59.2155,2.6242,0.9186,0.9482,0.9186,3.0549,2.133,0.9482,2.133,6.7234,3
1646633016296358613,8992,1646633016296151495,gnss,-1,1,35.158895837,136.915850404,59.2155,2.6242,0.9186,0.9482,0.9186,3.0549,2.133,0.9482,2.133,6.7234,3
1646633016297835784,8993,1646633016297664877,gnss,-1,1,35.158895837,136.915850404,59.2155,2.6242,0.9186,0.9482,0.9186,3.0549,2.133,0.9482,2.133,6.7234,3
1646633016392213738,8994,1646633016391993620,gnss,-1,1,35.158867713,136.915851538,59.4194,2.7063,1.1265,-0.7234,1.1265,3.1218,1.7801,-0.7234,1.7801,7.059,3
1646633016593015405,8995,1646633016592827086,gnss,-1,1,35.158841332,136.915854618,59.4298,2.836,1.3794,0.5307,1.3794,3.21,1.9694,0.5307,1.9694,7.1225,3
1646633016794755751,8996,1646633016794263992,gnss,-1,1,35.158813903,136.915857149,59.3898,2.836,1.3794,0.5312,1.3794,3.2101,1.9696,0.5312,1.9696,7.1225,3
1646633016994608308,8997,1646633016994494459,gnss,-1,1,35.158786309,136.915859575,59.3628,2.836,1.3794,0.5317,1.3794,3.2101,1.9698,0.5317,1.9698,7.1226,3
1646633017195745111,8998,1646633017195615309,gnss,-1,1,35.158758771,136.915859497,60.5743,2.8402,1.3349,0.8906,1.3349,3.304,1.1408,0.8906,1.1408,7.8493,3
1646633017396805735,8999,1646633017396689287,gnss,-1,1,35.158734652,136.915867887,58.1289,2.9469,1.5499,-1.6428,1.5499,3.397,-1.4857,-1.6428,-1.4857,9.0212,3
1646633017598061261,9000,1646633017597933015,gnss,-1,1,35.158706346,136.915871127,58.057,2.9469,1.5499,-1.6425,1.5499,3.397,-1.4852,-1.6425,-1.4852,9.0212,3
1646633017811270616,9001,1646633017811006729,gnss,-1,1,35.158678255,136.915874395,57.9644,2.8444,1.3144,-2.0576,1.3144,3.2822,-1.9878,-2.0576,-1.9878,8.7978,3
1646633018003984987,9002,1646633018003460113,gnss,-1,1,35.158651098,136.915880678,58.5031,2.888,1.0898,-2.1447,1.0898,3.455,-1.7771,-2.1447,-1.7771,8.8283,3
1646633018201903856,9003,1646633018201790193,gnss,-1,1,35.158622756,136.915884366,58.3995,2.888,1.0898,-2.1446,1.0898,3.455,-1.7768,-2.1446,-1.7768,8.8283,3
1646633018394098764,9004,1646633018393978991,gnss,-1,1,35.158594307,136.915888092,58.2586,2.888,1.0897,-2.1444,1.0897,3.455,-1.7765,-2.1444,-1.7765,8.8283,3
1646633018595281191,9005,1646633018595183440,gnss,-1,1,35.158564965,136.91589143,58.3264,2.8512,0.8326,-1.994,0.8326,3.2832,-1.3034,-1.994,-1.3034,8.7239,3
1646633018797185153,9006,1646633018796980136,gnss,-1,1,35.158535916,136.915894028,58.3407,2.8512,0.8326,-1.9938,0.8326,3.2832,-1.3029,-1.9938,-1.3029,8.7239,3
1646633018998027496,9007,1646633018997838097,gnss,-1,1,35.158505528,136.915898123,58.9674,3.0354,-0.6652,-3.0509,-0.6652,3.4596,1.9727,-3.0509,1.9727,10.117,3
1646633019199081209,9008,1646633019198975072,gnss,-1,1,35.158476392,136.915901513,59.0843,3.0353,-0.6652,-3.0508,-0.6652,3.4597,1.9731,-3.0508,1.9731,10.1169,3
1646633019401726188,9009,1646633019401367768,gnss,-1,1,35.158436389,136.915903338,62.7615,3.1008,-1.5692,-2.4975,-1.5692,3.4285,2.5576,-2.4975,2.5576,8.6801,3
1646633019592871040,9010,1646633019592589695,gnss,-1,1,35.15840854,136.915907321,62.292,3.1008,-1.5692,-2.4973,-1.5692,3.4285,2.5577,-2.4973,2.5577,8.6799,3
1646633019793456731,9011,1646633019793162384,gnss,-1,1,35.158380351,136.915910458,61.8241,3.1008,-1.5692,-2.4971,-1.5692,3.4285,2.5578,-2.4971,2.5578,8.6798,3
1646633019995270795,9012,1646633019995034715,gnss,-1,1,35.158352194,136.915914646,61.4108,3.1008,-1.5692,-2.4969,-1.5692,3.4285,2.5579,-2.4969,2.5579,8.6796,3
1646633020204588514,9013,1646633020204413031,gnss,-1,1,35.15831729,136.915918301,64.8892,2.9886,-1.5824,-1.6925,-1.5824,3.4282,2.5977,-1.6925,2.5977,7.6631,3
1646633020407985979,9014,1646633020399066127,gnss,-1,1,35.158289191,136.915922312,64.3978,2.9886,-1.5824,-1.6923,-1.5824,3.4282,2.5978,-1.6923,2.5978,7.663,3
1646633020600826370,9015,1646633020600353200,gnss,-1,1,35.15825934,136.915925663,64.7911,3.1554,-1.5349,-2.6167,-1.5349,3.4313,2.4847,-2.6167,2.4847,8.614,3
1646633020798975735,9016,1646633020798839583,gnss,-1,1,35.158230799,136.915929466,64.6119,3.1554,-1.5349,-2.6165,-1.5349,3.4314,2.4848,-2.6165,2.4848,8.6139,3
1646633020992242265,9017,1646633020992024723,gnss,-1,1,35.158201669,136.915933482,64.2775,3.4938,-2.1108,-2.6717,-2.1108,3.5792,2.2896,-2.6717,2.2896,8.524,3
1646633021202476139,9018,1646633021202360309,gnss,-1,1,35.158173528,136.915937007,63.9998,3.4938,-2.1108,-2.6715,-2.1108,3.5792,2.2897,-2.6715,2.2897,8.5238,3
1646633021395351683,9019,1646633021395103188,gnss,-1,1,35.158153747,136.915940917,59.7551,3.7659,-2.09,-3.9502,-2.09,3.5797,2.2065,-3.9502,2.2065,10.4379,3
1646633021595061213,9020,1646633021594879854,gnss,-1,1,35.158138611,136.915930487,57.5599,3.3084,-1.2944,-3.308,-1.2944,3.2518,0.9964,-3.308,0.9964,10.1113,3
1646633021796835494,9021,1646633021796647625,gnss,-1,1,35.158105937,136.915937479,57.4526,2.8783,-1.1479,-2.1653,-1.1479,3.1347,1.8936,-2.1653,1.8936,8.4081,3
1646633021997816994,9022,1646633021997714385,gnss,-1,1,35.158076954,136.915941752,57.4911,2.8783,-1.1479,-2.1651,-1.1479,3.1347,1.8938,-2.1651,1.8938,8.408,3
1646633022198880778,9023,1646633022198729202,gnss,-1,1,35.158048168,136.915946065,57.5169,2.8783,-1.1479,-2.1649,-1.1479,3.1347,1.8939,-2.1649,1.8939,8.4078,3
1646633022320944816,9024,1646633022320630146,gnss,-1,1,35.158048168,136.915946065,57.5169,2.8783,-1.1479,-2.1649,-1.1479,3.1347,1.8939,-2.1649,1.8939,8.4078,3
1646633022322797633,9025,1646633022322586842,gnss,-1,1,35.158048168,136.915946065,57.5169,2.8783,-1.1479,-2.1649,-1.1479,3.1347,1.8939,-2.1649,1.8939,8.4078,3
1646633022324611335,9026,1646633022324269010,gnss,-1,1,35.158048168,136.915946065,57.5169,2.8783,-1.1479,-2.1649,-1.1479,3.1347,1.8939,-2.1649,1.8939,8.4078,3
1646633022326551254,9027,1646633022326282555,gnss,-1,1,35.158048168,136.915946065,57.5169,2.8783,-1.1479,-2.1649,-1.1479,3.1347,1.8939,-2.1649,1.8939,8.4078,3
1646633022401252983,9028,1646633022400875877,gnss,-1,1,35.158019774,136.915949404,57.2178,2.8646,-1.2136,-2.2783,-1.2136,3.0854,1.609,-2.2783,1.609,8.2123,3
1646633022592777187,9029,1646633022592594827,gnss,-1,1,35.157990835,136.915953511,57.224,2.8646,-1.2136,-2.2781,-1.2136,3.0854,1.6091,-2.2781,1.6091,8.2121,3
1646633022792833044,9030,1646633022792698320,gnss,-1,1,35.157963565,136.915956026,56.9648,2.6559,-0.8373,-1.9009,-0.8373,3.0004,1.2387,-1.9009,1.2387,8.0797,3
1646633022993742188,9031,1646633022993475167,gnss,-1,1,35.157930737,136.915967141,58.9369,2.564,-0.1864,-1.2185,-0.1864,2.842,-1.1924,-1.2185,-1.1924,7.4724,3
1646633023193763245,9032,1646633023193623206,gnss,-1,1,35.15790315,136.91597019,58.4761,2.564,-0.1864,-1.2183,-0.1864,2.842,-1.1921,-1.2183,-1.1921,7.4723,3
1646633023395186963,9033,1646633023395030814,gnss,-1,1,35.157874989,136.915973589,58.3319,2.564,-0.1865,-1.2182,-0.1865,2.842,-1.1919,-1.2182,-1.1919,7.4723,3
1646633023596685318,9034,1646633023596479607,gnss,-1,1,35.157846595,136.91597724,58.3209,2.5171,0.5604,-0.6646,0.5604,2.7507,-1.7159,-0.6646,-1.7159,7.161,3
1646633023797704023,9035,1646633023797477493,gnss,-1,1,35.157818276,136.915980209,58.1906,2.5171,0.5604,-0.6643,0.5604,2.7507,-1.7158,-0.6643,-1.7158,7.161,3
1646633023999650456,9036,1646633023999408599,gnss,-1,1,35.157790164,136.915983494,58.0933,2.5171,0.5604,-0.6641,0.5604,2.7507,-1.7156,-0.6641,-1.7156,7.1609,3
1646633024198650572,9037,1646633024198539655,gnss,-1,1,35.15776038,136.915983942,59.283,2.4753,0.2506,0.9593,0.2506,2.6951,-1.1417,0.9593,-1.1417,6.5114,3
1646633024400885868,9038,1646633024400603326,gnss,-1,1,35.157732105,136.915987692,59.2205,2.4753,0.2507,0.9595,0.2507,2.6951,-1.1415,0.9595,-1.1415,6.5113,3
1646633024592701835,9039,1646633024592470088,gnss,-1,1,35.157703935,136.915991095,59.0973,2.4753,0.2507,0.9596,0.2507,2.6951,-1.1413,0.9596,-1.1413,6.5113,3
1646633024804113942,9040,1646633024803796124,gnss,-1,1,35.157675848,136.915995314,59.0178,2.4754,0.2508,0.9597,0.2508,2.6951,-1.1411,0.9597,-1.1411,6.5112,3
1646633024995963527,9041,1646633024995755775,gnss,-1,1,35.157647446,136.915999601,58.9394,2.4754,0.2508,0.9598,0.2508,2.6951,-1.1409,0.9598,-1.1409,6.5112,3
1646633025195947738,9042,1646633025195831664,gnss,-1,1,35.157618965,136.916003579,58.862,2.4824,0.4196,1.0105,0.4196,2.7628,-0.9878,1.0105,-0.9878,6.5331,3
1646633025397642932,9043,1646633025397506805,gnss,-1,1,35.15759039,136.916007768,58.7811,2.4754,0.2509,0.9601,0.2509,2.6951,-1.1405,0.9601,-1.1405,6.5111,3
1646633025598790464,9044,1646633025598677933,gnss,-1,1,35.157561894,136.916011588,58.7936,2.4754,0.251,0.9602,0.251,2.6951,-1.1403,0.9602,-1.1403,6.511,3
1646633025800482011,9045,1646633025800205969,gnss,-1,1,35.157533071,136.916014891,58.8144,2.4754,0.2511,0.9603,0.2511,2.6951,-1.1401,0.9603,-1.1401,6.511,3
1646633025990908880,9046,1646633025990742516,gnss,-1,1,35.157504581,136.916018356,58.9201,2.4754,0.2511,0.9605,0.2511,2.6951,-1.1399,0.9605,-1.1399,6.5109,3
1646633026212045313,9047,1646633026211888878,gnss,-1,1,35.157475519,136.916021724,58.9552,2.4824,0.4199,1.0112,0.4199,2.7628,-0.9864,1.0112,-0.9864,6.5329,3
1646633026394558120,9048,1646633026394369980,gnss,-1,1,35.157446729,136.916025087,58.9342,2.4754,0.2512,0.9607,0.2512,2.6951,-1.1395,0.9607,-1.1395,6.5108,3
1646633026595295270,9049,1646633026595128468,gnss,-1,1,35.157418117,136.916028412,58.9367,2.4754,0.2513,0.9608,0.2513,2.695,-1.1393,0.9608,-1.1393,6.5107,3
1646633026796867428,9050,1646633026796688061,gnss,-1,1,35.157389033,136.91603221,58.976,2.4754,0.2513,0.961,0.2513,2.695,-1.1391,0.961,-1.1391,6.5107,3
1646633026997187334,9051,1646633026996939663,gnss,-1,1,35.157359997,136.916035478,58.9034,2.4755,0.2514,0.9611,0.2514,2.695,-1.1389,0.9611,-1.1389,6.5106,3
1646633027198408585,9052,1646633027198291351,gnss,-1,1,35.157330943,136.91603865,58.9909,2.4755,0.2514,0.9612,0.2514,2.695,-1.1387,0.9612,-1.1387,6.5106,3
1646633027400451903,9053,1646633027400246462,gnss,-1,1,35.157302042,136.916042087,59.0577,2.4825,0.4201,1.012,0.4201,2.7627,-0.9848,1.012,-0.9848,6.5326,3
1646633027602112448,9054,1646633027601745992,gnss,-1,1,35.157272986,136.916044975,59.113,2.4755,0.2515,0.9615,0.2515,2.695,-1.1383,0.9615,-1.1383,6.5105,3
1646633027793645500,9055,1646633027793247162,gnss,-1,1,35.157243134,136.91604957,58.7351,2.4671,0.6212,0.6,0.6212,2.6569,0.924,0.6,0.924,6.0733,3
1646633027995184656,9056,1646633027994922191,gnss,-1,1,35.157209951,136.916056347,58.8684,2.8145,-0.6046,1.7084,-0.6046,3.0293,-0.8831,1.7084,-0.8831,6.7617,3
1646633028195098562,9057,1646633028194986952,gnss,-1,1,35.157182822,136.916055862,57.809,2.7157,-0.8568,1.2069,-0.8568,3.0612,-0.5312,1.2069,-0.5312,6.839,3
1646633028397372658,9058,1646633028397257123,gnss,-1,1,35.157153026,136.916063283,58.9523,2.8239,0.7101,1.027,0.7101,3.3314,-1.6165,1.027,-1.6165,6.6582,3
1646633028598470584,9059,1646633028598334915,gnss,-1,1,35.157122755,136.916064885,59.1135,2.7604,-0.441,0.6735,-0.441,3.1216,-1.8443,0.6735,-1.8443,7.0616,3
1646633028799616201,9060,1646633028799491963,gnss,-1,1,35.15709369,136.916067144,59.0411,2.6891,-0.9063,1.2519,-0.9063,2.9551,-1.2916,1.2519,-1.2916,6.5628,3
1646633029000598582,9061,1646633029000480059,gnss,-1,1,35.157062945,136.916069462,59.0337,2.5795,-0.9767,0.9961,-0.9767,2.95,-1.3415,0.9961,-1.3415,6.519,3
1646633029191719352,9062,1646633029191585791,gnss,-1,1,35.157033567,136.916071882,59.048,2.5795,-0.9767,0.9962,-0.9767,2.95,-1.3413,0.9962,-1.3413,6.5189,3
